install_datetime,player_id,platform,country,screen_size,system_memory
22:44.3,9B9B24A3C5221D1B1A2F7EA520210B34,ios,US,10.22727299,2939
48:44.4,874C08956659224C9C5841D151232C8E,ios,GB,5.410487652,3660
13:57.8,96DDD6CCED2078180FAE185B70116F9E,ios,US,6.055348396,3851
58:24.6,ED04B6662191D944CEDC1DFA602A42D1,android,US,6.075742722,5425
07:43.3,821EDDFD974139E76C0C9AEB72F22E92,ios,US,10.22727299,2939
52:56.7,4DB20F781802169634E91DEDB518076A,ios,US,6.682057381,5676
09:49.2,74FD9B61E3A81EF038404FC35E3291AF,ios,GB,6.055348396,3851
07:58.1,62CE9BB12B0EFA470A5FE24A0ADEE015,android,US,6.289320946,2851
47:41.6,76DB23477042673A760FFFD1468E178B,ios,US,10.22727299,2951
56:47.0,91CDA782B17A4906CDFE3E54655F2B64,android,US,5.824543476,11436
50:33.2,203F38AE2004948B0604A7A967E893E7,ios,US,6.06359005,3671
26:45.5,89B4342228B56D26335D5EA4F72BEC15,ios,US,10.22727299,2941
09:32.2,7A4C394FB99E8303181FF64471E4B230,ios,GB,10.22727299,2954
04:20.3,30B2A8D102A2DAF3FE4109F3AE856983,android,US,5.777590275,7461
25:18.3,BF168D2BF3EC0FD304A5E8E1FA1FF788,android,US,6.011102676,5571
10:18.1,D9ACD019C226ED85E90E64068A958A92,ios,US,6.055348396,3851
38:47.6,B344BAE844A6AC201D6D3B1CA5F77477,android,US,5.528146267,11212
58:30.9,A18F451EBD484E5199AD6AD6A1407669,ios,US,10.22727299,2939
03:50.2,13ABCF3948FCE7616ED85E10A01B70ED,ios,US,6.055348396,3858
55:45.2,C81421203AC1A3D2DA37283C7CA122F3,ios,US,10.22727299,2939
31:27.5,FBF12E90931687F0DC1FDF8A1D1F2B09,ios,US,6.06359005,3647
17:21.9,C0C2313656424C57C86A8BBE5A3F45B1,ios,US,6.055348396,3849
32:30.6,C2E1DF799C9FA8E34B581451FC206B7D,ios,AU,9.696969986,1980
31:30.5,FD8D73F7F974D9A280EE2701373C3170,ios,US,6.054062366,3851
06:29.7,C1E73A4CDB80B1839A1CC9E95DE4E0C1,ios,US,10.530303,4000
05:11.8,DB191FAA3405233B9E6950A847091B82,android,US,5.711999893,2734
49:42.4,E24ED2625A0FC001ABF531C849CC7903,ios,US,11.03357029,3777
30:32.3,23CC8E94D1C4D51B36BCDB193C9AA434,ios,US,10.88591766,3873
26:49.6,5A044AA540706EDF15AD99E3C99413E3,android,US,5.766932487,7459
36:51.9,EADEF4C3DC75F580349FF5B449D21FB5,ios,CA,10.88591766,7629
32:55.0,1EF5BBA924B040EDD31A7C30FC68D941,android,US,5.274784565,3485
06:26.8,D15A978F76219CB5F2EDEADE3E767E02,ios,US,6.682057381,5676
05:29.6,CE7ACDD437FC76E8F9790E42443A9858,ios,US,10.22727299,2940
50:02.6,49C6358378B105F099CBF2AE2124731C,android,US,6.090847015,2728
07:08.8,B63EAB9F7BBF6F1BD64EB47F139FECBC,android,US,5.216444016,7228
25:57.6,0EBBAEDE7E0FE30422E50688FC560A8E,ios,US,10.22727299,2951
30:14.3,75BA8AB5B2C1DB8E0FBF67D8FB50B00C,ios,US,4.694409847,1974
33:37.3,9394A12A397C269F230A380CFD031F05,ios,US,6.06359005,3687
06:18.9,F6B3B302024C6C9926955B871A048F88,ios,GB,10.22727299,2939
42:52.2,FFEE698232826E2622DAABE25D40266E,android,US,5.958070755,3604
00:08.7,97BA5DF9C6A0FB0D288BE4BA45F55505,android,US,5.711999893,3618
14:48.1,B8186CA60585DEF473F2E0783AD9EEB6,android,GB,9.433980942,2505
11:51.2,F7556A8242BF13FDAD847AD3580552A4,ios,US,10.22727299,2939
02:43.9,497AFE882351E7A10E71AB90A08E0D16,android,US,9.433980942,3484
32:36.7,3DF965B7041D51DE49E992C853711107,ios,GB,6.055348396,3851
39:12.3,8F67826B10F7CF0A49DBD08BCAD83815,ios,US,8.315599442,3867
18:45.6,022D13EF9D41EA648C02900F17E2548D,android,US,5.878011703,5214
29:25.0,EC1332D978CF500A5013796AFED11D2A,android,US,5.414621353,3714
28:30.3,93562628891950FB89A0AA8D9444A475,ios,US,6.055348396,3849
51:29.4,3CF57E8DA259D803A75505156FA1CD71,android,CA,5.096475601,11436
57:54.0,BFA86C022E9974789015482AE0D4CB77,ios,US,10.88591766,7629
39:45.6,756417660FB044F454BA756E54F435DC,ios,CA,3.999623775,2008
37:59.1,D607BB03DD0BE2E83EC03D5B52593DE5,ios,US,4.686390877,1974
28:51.2,A65229A11B8E0C33F8381A35C07A07B2,ios,US,4.694409847,2000
52:37.5,806B2879DA7B2837A1AD8D03421C3706,android,GB,7.326952457,2857
47:15.5,DF4A2F1D69412D83E02F73B9470E4481,ios,GB,4.694409847,2007
06:01.8,2B08EA625406D36A84389157616A45CB,android,US,6.325219154,3463
45:07.9,31FDAD0068A84360B1525631DB04CD72,ios,GB,6.055348396,3851
08:30.0,BFE9F425284C5372603EE6E80D3C8441,android,US,6.045558453,2786
05:10.5,60005FAB718DED753D3225B7B252DD30,android,US,5.700920582,3754
13:06.3,1168237A2BE670BBAB4A160B21CBF4C1,ios,US,10.88591766,3873
22:31.0,AB371C257089DF78D4B78EA182418B2C,ios,GB,6.055348396,2836
05:51.9,FB1DB27C5275671EF355A2CD4EA264D7,ios,GB,5.493534088,2973
43:22.4,D0B6F327AF8FE7840F18B474196F3943,android,US,7.086558819,1844
22:39.1,6DE49E3D0D5EDC2C712CF5F96717DC07,ios,AU,9.696969986,1980
55:32.8,073DC879A1420329F1C20ADFFE717704,ios,US,6.06359005,3647
30:14.4,E5B8C3BC6F0F79E6D4D57D7260E7CA6D,android,GB,9.718253136,3709
21:01.8,7EB6A62056AE82415F168E53A3A1BBC8,ios,US,3.999623775,2013
05:23.7,5423DD47B5DED895CF04B208B68F4640,ios,US,6.055348396,2845
55:04.6,32E2FB0ED06DE908CA6299FA0EE715EE,ios,AU,6.055348396,3851
46:08.8,04D6F08EEADAF88A6B5C71EEDE6974FF,ios,US,6.06359005,3671
41:05.8,AD407A55E9D712D8FA1E50F17B42E989,ios,US,6.055348396,3849
08:58.2,A6415A10D65B9354F1DA04CF87BC350B,ios,GB,6.06359005,3702
05:00.7,AEFDFA68D28A4E19689BA24DB59735FC,ios,US,10.22727299,2941
12:21.3,BA4535B4CA594AC67AAA538AB07D2F6B,ios,GB,6.055348396,3851
32:57.1,C194E8DF604F8012E14A6A7427F5DB3A,ios,US,6.06359005,5703
23:43.6,41503FFE576229D80737E5553460364C,android,US,7.326952457,2862
07:46.7,ED8C86F85204ACBFD7EF35101309C5B4,android,US,5.355000019,1811
42:21.6,ED8000A189FB9FB071D9DE951C6E90F4,android,US,4.472136021,1877
25:03.4,F192A4DD1B132C728FD99524AD9CDFD1,android,US,7.086558819,1847
07:05.5,4A9C9BCEB210B8EB08DA3A449AC6E18D,ios,US,3.999623775,2013
45:13.5,696AD16CBCB68D9AA86A40C9786E1863,ios,US,10.530303,4000
41:28.4,1616019BD2A0A581DAF48EB96B4E6A02,ios,GB,6.055348396,3849
18:05.2,5A4B67D3D5C1D564048FC4FFA8C3A6D5,ios,US,6.06359005,3647
18:53.4,E65A97DF72C2AD63FCE9A0BECED813D7,ios,US,6.065564156,5703
17:12.3,2C6D3DCC70EBDEE2EB3E7CCCB796F612,android,US,5.528146267,7228
09:01.4,B543545EC7958B6446F15544019734E5,android,CA,5.696880341,10311
46:05.9,7819BD0B82DF5342072B97B5BA5A01ED,ios,US,5.410487652,3660
16:00.9,3D78FFC00750FE87015BAD1C95121309,ios,US,4.694409847,2956
03:45.4,0C2EC8A8A9159E5BEA313A0C9E6FEB4F,android,US,5.711999893,1877
41:53.8,E5CCFD881FACDA056106B84849DE2A24,ios,US,12.93333435,5663
46:59.3,47AB2EDCBDCF20A541A8A35B0BA32FE6,ios,US,10.88591766,3874
35:17.0,DE864D8C430E29BA6E41993B3A330DF2,ios,GB,6.055348396,3849
43:11.4,1F1FB0D48F023930870D71AF2722C898,ios,US,6.06359005,3647
58:48.6,603651A5DA1EF666201AF55ED20DAC8C,ios,US,6.46520853,3758
42:32.6,403EC07C1EE92B3EBC8A99B9C6D295DA,android,US,5.57824564,7225
18:13.6,A4324862255EA6C74E91377C03AB1697,ios,GB,5.410487652,3660
19:29.7,3986A70823E67AE5EE2B10D822E46A2A,android,US,4.792793274,3707
12:56.9,879CD093212DE741169702186F9F6337,ios,US,6.06359005,3647
45:30.1,F60EB5BE6405DD848050A700AEDC07A7,ios,AU,10.22727299,2939
15:14.6,2D05E905E1256EA57611BC207D98EA76,android,US,4.485391617,7461
55:43.5,0EF35A6CF759137F11F76C5E6CAD9475,android,US,5.687812328,3524
34:22.4,B03E59E31928234242DC3B27120A6E3C,android,US,5.193900108,1708
40:31.8,9E824D0A509A2E96C54E64706FF26EE0,ios,US,6.055348396,3851
34:17.0,1F1E06E4DFFD8251428114EBCD571829,ios,GB,6.055348396,3851
36:38.3,3224DA3A8C1281B87AC90C882F34694D,android,US,5.726716518,2701
04:51.3,7F976FD96B3E4F4815E4083EA3276236,ios,US,6.682057381,5626
44:37.6,BB46D40567E65F9D036AC228EE0521CF,ios,US,6.682057381,5626
31:15.9,DC724537AB791990277B009DCFB2B641,android,US,7.740604401,3504
18:12.4,6665C54FCEA5EDC0D986170736EEEA1F,ios,AU,8.282208443,2998
01:17.3,15326C544344B2290E226BB42D19804E,ios,CA,8.315599442,3866
55:47.6,C3F2B0F0E065C4B24F55DBD7546B77BA,android,US,5.662304401,5382
45:56.9,A8DFC276BEBD07A7C35D1BBE1C199928,ios,US,6.682057381,5626
55:41.0,DD6EE616739018568811AAD4B8B4FD23,ios,US,6.055348396,3851
27:20.4,956964FFBA585855B5DD3045CA3D0ABA,android,US,5.711999893,2735
44:41.5,906063BA0020D4D75B8B715E7CB3A9E8,ios,CA,10.22727299,2941
45:29.5,E5D2DD3D3139332CC684157DA52C9465,android,US,6.345573902,3493
53:28.6,B9C645B40222B6F726FD68D6326F530A,android,US,6.289320946,3701
21:19.6,B33D0DACD1DF81855D71CFFA07BE43B7,android,US,5.696880341,7363
04:15.5,95278426C3FA32C0B66ED2413A861E83,ios,US,6.46520853,3748
04:59.7,13815CF801A66178D137FCB3CC6869BA,ios,CA,5.493534088,2973
27:47.7,727B38B076C5A7EE9307F507A67D9112,android,US,5.824543476,11546
30:26.5,8FCA39F12BDBE8975AEFF33D7CDBC7F9,android,US,9.706217766,5628
07:19.5,4D17C8E18D873E11B2A538104F86DE9E,ios,US,6.682057381,5626
46:32.7,5BF1A2C076BDC2FA84E13A9B315DF93D,ios,US,6.055348396,3849
43:21.8,87EF4A21DF685CDBA76A20D0B11874D9,android,AU,5.724029541,3707
57:21.3,F4106C65ABEFF5E8598037340ADD30D5,android,US,4.589389801,1730
54:50.3,79C6625DE353DDF55CB2BB5F0B97C3C3,ios,US,6.06359005,3671
21:04.9,8E5DA42C840A9CB3FF63E13C41B66FF0,ios,CA,6.055348396,3858
16:08.9,7A46CD77CF7B4744EB797CC14911EB2A,android,US,5.018658161,3524
40:04.7,80C3FD77CC9281DFA0004BCE5AF982FE,ios,US,6.06359005,3647
09:08.8,76C274CF7D1BBA831F518CA610F93497,ios,US,6.06359005,3647
38:26.0,461F06F2DBCECC0190FEBABE30487F97,android,US,5.940178394,10600
13:03.7,95ABE88BD2B7F3FC6BF54501F3E25801,ios,US,9.696969986,1980
40:28.9,8F840E022F7242776728549DF44DF1E0,ios,GB,10.22727299,2939
35:09.0,9D4C5905AF17D9C8C57AB7831514AD6C,android,US,6.220641136,3698
21:32.7,21A50E8EF5953A4C40E304C68E3B75FD,ios,US,10.88591766,3873
53:17.6,BB7A69FFB368D30C6880FA368417BE97,ios,US,10.22727299,2954
55:10.9,A91FCFAE21D88F0A653BFFBA497B02C1,ios,US,6.054062366,3849
15:09.0,D2547E4C9604BEAA92E16DC3F8098BA7,ios,AU,9.696969986,1988
59:05.1,BAFBA229A30DDDE168AE4463DC8E7DB2,android,US,5.813864231,7458
25:04.3,D0F5F3D354FB253C299932B6CF0C4B38,android,GB,9.433980942,1892
08:47.9,3246DEAB1654DB13FBC0E7A5B61B4AF1,ios,US,10.22727299,2960
34:47.5,F92F4CE5F3DCD078F2866DB099F45A48,ios,US,8.555986404,5695
18:01.8,B54C4042A92C6D6A83A372A25B2A0B3F,android,US,4.878693581,2871
17:37.4,EE5089D158649AE67E7A38D2CD8CE359,android,US,6.069990635,5418
37:24.5,C4D029C2598E16633761B897BC3FF69B,ios,US,5.858579636,3778
34:07.5,EAF8C8FB2BE95EFCEDD5B922C85D2162,ios,US,6.682057381,5626
14:42.6,9A392571CCD7DA5DB077F3419B72FC0C,ios,US,6.06359005,3647
16:58.5,5D86F6B79E814F3F22D2FF4CE76B907A,ios,US,6.055348396,2838
22:54.6,A5C2BEA2E7CC3B0FB6DA84B8D338B9A2,android,AU,5.768703461,3649
57:41.8,D0A6DEAB33B01C86CE76C43A29B3DF56,ios,US,11.03357029,7512
44:56.1,176768A16821D7E4665ABF86230BADAD,ios,US,6.06359005,3647
53:01.8,8A3E9F430528FF0EDFB8E5CB6AFAD491,android,CA,6.045558453,5720
33:57.9,AC05AEBA8200381EB6E9E5D9C02D5E74,ios,US,6.06359005,3671
01:49.7,1DA331D913016DDFA555B42CB237818B,android,CA,5.316274643,5627
46:56.4,1DE0A191844CDF1BCA20C8FC76461E89,android,GB,5.823475838,1791
25:09.8,E500AFFA3A8CDCD08D1453336A953859,android,US,5.687812328,3524
29:20.3,C7C6DC051C182F9DADCA7833F330BC1B,ios,US,10.22727299,2939
00:22.6,C72E1552B86A49D3CABEA969F25F3665,ios,US,4.694409847,3889
25:01.5,ABA032DDF29FC6DBBCC8F48F2AE586D5,ios,US,5.493534088,2973
39:09.9,E5082C846CA9049AE2AA0F83CC2B404C,ios,US,7.852760792,2920
15:55.6,52BBF803F4189B8112E5545EFE5270D3,android,US,5.323826313,3702
41:47.4,B795E4F40AA0374219F257DF2A951789,android,US,5.725110531,3460
06:32.7,DF8EFA18F60FFF7EC35D803D710FF9C3,android,US,5.036743641,5464
19:42.1,F9EE46629BA78A2E267CBF56E7BF746E,android,US,6.584749699,7276
23:34.1,CF6F40512D32F59B2A2DD9EE9885F263,ios,US,4.694409847,2956
43:31.3,E89436B3069515B6B2CEE8B32A214693,ios,GB,6.055348396,2838
21:33.1,BD52183E641DAE4CA9D9EC0E89A4CC6C,android,US,5.207987785,2807
22:00.1,F90DED7DA3E781719C96061AFF0B22C3,ios,US,4.694409847,2959
25:56.5,02BD7ECFC174D257938C757D3FE960D9,ios,AU,6.055348396,2836
34:08.4,FA06E12DC98AD073F135DC0852FCDF23,ios,US,6.055348396,3851
56:52.4,5A178D380279287A4AEAD51457F617D6,ios,US,10.88591766,3873
17:29.0,3A3D1BC993D856AA31B27F47EB50C373,android,GB,5.724029541,3709
17:42.5,701BC2E7506EE5D97EDDC96BB7C1319E,android,AU,9.718253136,2703
05:46.8,408A35CFBDDD9F2358D135942800A4D0,ios,US,6.055348396,2838
23:49.4,799651633757C0F624D9B2565FE993DA,ios,US,11.03357029,7531
08:21.8,36FECD751DC32A96EAFC806C7661EA2F,ios,GB,6.055348396,3850
38:42.6,4A5685845D9F0BB5DAE00AE4524B10DF,ios,US,4.694409847,3889
58:29.8,D48BD177D9706A8CB71E2405B57E6B32,ios,US,5.858579636,2824
00:32.8,9E4779FEADD7C798CAAAB124D4A62302,ios,GB,6.055348396,3851
48:46.3,923EEB8365BD17BC9F2349339EF6AC85,ios,US,10.22727299,2939
31:01.8,E8ECB3ADF3EC495781C934F0C52BC14B,android,US,5.770760059,3589
05:21.1,C289A95161D600615D7A128D934F6BC6,android,US,5.036743641,5466
42:55.4,969BBB92E42E8D2779CA0976AE3D6C3F,ios,US,4.694409847,2009
36:23.9,3AD87C9E2EC1A740532FE8541EFFECC4,android,US,6.266203403,3760
22:42.0,477122DC44305E0FEBB48990D9009CB0,ios,US,6.06359005,5703
25:52.0,7B082B6C1B62D239D5A247AD64BE49B3,android,US,6.019712448,3725
09:28.4,48D37E8FBF0CB9A67065BB8B382B70B3,ios,GB,4.694409847,3889
01:24.6,B1322780A6F1CC8FF7E67BDEB15CD441,ios,US,5.410487652,3718
03:27.8,5B1E932C900AB97CCB256E18ADFD5366,android,US,5.09834528,3680
17:08.5,FE47E78DEFA363C79B7D84B8504FBE79,android,US,5.323826313,7237
41:11.4,71EBEB7C0426DC83D7C2421B6FE39BE8,ios,US,10.22727299,2939
18:27.5,409C44CC59D5A1108770C49C7CF83D24,ios,CA,5.858579636,3778
44:10.5,B889B0CFBBB8A5A3740FA4FC3B41D396,ios,US,6.055348396,3851
22:05.6,CFE7450C4EEC20CD454459F21EC25051,ios,US,5.493534088,2973
11:03.8,88B39FD43115B6C7184DA5CED2CA09AB,ios,US,6.46520853,3757
16:09.7,2A7E0A153D9594AE84A7D14C9476A052,android,GB,5.316274643,5628
55:49.2,CC182542737EB874B1777A6D4A2F3426,ios,US,6.06359005,3647
27:51.8,2B0BA65EC80D96580B7BD4587F1C5AC7,ios,US,4.694409847,2010
29:57.2,ABFE0892D64A6C7C97B2FA4AC8C3F053,ios,GB,6.055348396,3851
56:12.8,05BD59736B4035F3704946C1EFD41849,ios,AU,6.06359005,5652
19:04.4,51F3440F23DC993963707A6E1846ACFC,android,US,5.143260002,3581
35:52.4,EC1FC437B710F71C203DE47BE19DB454,ios,US,9.696969986,1980
27:06.5,F32770B5B84D1346AE4D9441BBF00742,ios,GB,5.858579636,3777
51:14.6,308F3B7061D0CAC2A758ED12D2854C63,ios,AU,6.065564156,3671
04:35.6,68EFC188BEC27CEB88592BD5AC31DD28,ios,US,10.22727299,2939
50:40.3,4D3B877776211E689BBECB348DA4E56E,ios,US,6.06359005,3647
14:35.8,A085EAECD475E76D4C4A0964E0CFC1F3,ios,US,4.694409847,1974
28:31.5,1C1A4A9A2DA1B02317FAC4ADBF3A533F,ios,GB,10.22727299,2954
13:22.9,74C05F6E4C0D3E5D1D4A65CD317CCA22,ios,US,6.065564156,3671
42:25.9,A77DA253330C6437C3107B89D293ECAF,ios,US,6.055348396,3851
27:54.0,260506C6B3C10A91084BC37433F19BF2,ios,US,4.694409847,2959
18:21.2,BFABAC86DBBA576A8202A4AD7F24C62A,android,US,4.799361706,3765
13:14.6,15BEB2989B98196B8E69BDE37D76981A,ios,US,10.88591766,3873
49:18.7,C33664A46996369BABE3E5F7879AAE4A,ios,US,10.22727299,2941
47:00.3,0A005292471D2410C1419CDB80DA7814,android,US,5.711999893,2734
53:15.8,022E57265EEF6286D6D8BA9B3ECBBE1C,android,US,5.414621353,3714
29:33.9,5B33AC4604294C22ABBE51E50F7923CD,ios,US,10.22727299,2951
52:27.4,50B2DFBEDFACCC59B9E84A94B303E463,ios,US,4.694409847,3880
41:06.2,58EF6E3329CDE4B0502506E16880A7B4,android,US,5.696880341,10312
01:20.9,7CDD893E419EB7CC68E55500D3819CEA,ios,US,6.682057381,5626
47:19.7,D0F396AEB15C162F923D68A3242E1E34,ios,US,6.682057381,5710
06:23.4,4CE1771E6854C1850DF2596005472D18,ios,GB,9.696969986,1980
21:26.1,9FED1EA3C0D62BEB90BD10A10DE7BAEE,android,GB,5.165752888,2700
05:37.7,998BA2290968EDD0590E25DA0ECF6AAB,ios,US,6.682057381,5676
02:36.6,403E7943FC571372D91A45731878DB20,android,US,5.323826313,3703
51:20.3,BB6204D46935F29CAD077CDFEFB1D71D,ios,US,6.06359005,5652
57:31.6,D178F1902F5220052560423CCAAAD709,android,US,5.696818352,5725
12:15.2,2CA82AEA21C443A24832EBB522F1C526,ios,GB,6.055348396,3851
54:51.1,2CC91409E6F9DE7317A689C811B611C5,android,US,5.59078598,7267
51:58.4,FD9DD274B78B5500EB25EED395896396,ios,US,6.06359005,3647
59:05.9,EFA6B06539A01202CA7CBE02EA08886E,ios,US,10.22727299,2939
52:23.4,EBAF8F911EBE82370696A8F5A8C418CC,ios,AU,4.694409847,989
25:25.7,03D1E943BA8568A867C6527191DD7585,android,US,5.923013687,7228
26:56.2,7BACE21447BDCB0B44A8A98CA808ADF1,ios,US,9.696969986,1980
30:57.6,1E04DAE25D816DAC742C56433B4A9595,android,GB,5.731164455,3690
20:11.0,63ADFE451E45FE1CEA7ABB4D50EE794D,android,US,6.103800297,14295
55:50.4,39DDF00ED6D615AE5F66020640CAE731,android,US,6.090847015,2726
27:37.4,F1D071E9F74F519E2F274C5AFAD1AC8B,ios,CA,10.88591766,3825
13:57.3,1ECFB6AE5021368384CDC74E0CDAB9F7,ios,AU,10.22727299,2950
28:55.2,B36CD48E1EFDC52A3544D812D525D43B,android,US,5.777590275,7461
34:05.5,DB90D04B4BE55343922141F122A3DF8B,ios,US,4.694409847,1972
58:09.0,CA2E4A8D3A2787AD57D13B3B19BEA07F,ios,US,10.22727299,2939
39:34.4,4173689BAE70263CDDB44ECECA26B847,ios,US,5.410487652,3684
46:16.8,405D8D1FE324F978F3458497BBCA17FF,ios,GB,4.694409847,1972
46:04.4,702E91DD5E3A0E2DF64715742C65952C,android,US,6.069990635,5418
08:22.3,5B8791AB2702F522F4F1A5CAEB0C9C78,ios,US,5.493534088,2973
22:12.9,ECE707EA8F0A6B28F23045F48EEE0FAB,ios,AU,10.22727299,2939
57:39.9,195D9AA3DE9077D1DE95617BB41992D8,android,AU,9.433980942,3484
25:32.3,8FA5469757B6BDF3EA95C0AE37BB9FA9,ios,US,6.686021805,5626
43:31.6,EFD0BDC36CCB59CFD30A4B37BFF7F32E,ios,US,10.88591766,3873
57:15.1,82C73ABAECAEE9A68C8618B164BB5E9E,ios,GB,6.055348396,3851
26:24.5,6435968EB1EC997B6C766377C74EED00,ios,US,10.22727299,2954
47:46.3,F502BA587515A02ECA79D074524B950A,android,AU,5.289863586,5681
23:49.5,320D443B1282A16D82C95C9EFBAE533C,android,US,9.718253136,2703
01:04.2,528F2A0A0FC0CD5ED9840D44BB991E3E,ios,US,6.06359005,5652
59:59.1,BA00E78C2EF5509359A9AA804BF85C02,ios,US,6.06359005,3647
04:37.1,04D4594AA967E782AE32EACB78850DF6,ios,GB,6.06359005,3647
45:54.6,42E3CC95F5852ABFC42649BD1161B756,ios,US,10.22727299,2939
32:07.7,4F206E844C897267B2A3885897777715,ios,US,6.46520853,3758
34:29.4,1D0EEF983CA1CA6B1098B05CBD1056D0,ios,US,6.055348396,3851
53:13.6,535316C4754030E2D45A6983CDCE5B24,android,US,7.078215599,3658
50:34.8,5F53E6A653F0F52FF83328EADF0C29F4,ios,US,4.694409847,2959
48:00.7,7D83CFD6445660B98F8A4534B251481F,ios,US,6.06359005,5652
39:25.2,A67B864846D1A346A40196D1C58954EF,android,US,5.046065807,7461
34:50.3,04A2843255596F51FC5B06E34C985215,android,AU,5.143260002,3704
28:38.5,6D7D953BE8E2FA8AA843AD4B462D79FD,ios,US,6.06359005,5652
03:00.3,449387CE2F6FEF054EA049657FAD1873,android,US,9.433980942,2492
34:39.4,545D99F410FFD4F797B3B976C8E43287,android,US,5.770760059,5580
23:50.8,45F46454B3FB52EE42089F53E2D43BDF,ios,US,10.22727299,2960
37:44.8,F0D73E6B7ABBFE2BB56A5D814C5DF496,ios,US,6.055348396,3851
50:00.4,AAD3E2FFA09D4E6171D4F094DDBFA8D0,android,CA,5.789278984,7569
52:49.3,110075961154D546BAF9CB0CCF3E29EB,android,US,5.33137989,7363
03:04.6,26F493C5F92D9ADF2B17B2DBAADA9B53,ios,US,8.315599442,3867
24:37.4,04E2BFE6867C685D25FADE341423B0B8,android,GB,5.392417431,7419
25:10.1,0106A150959120341046617A35A410C2,ios,US,6.06359005,5703
51:56.4,E74BE3C7649EEC3149CAFDC1BDCB2F09,ios,US,6.06359005,3647
48:58.3,B734AC16FBED2BD6F6DC2C51F4ED4125,ios,AU,10.22727299,2951
24:37.8,B7B585C9007753F3696F3FF419988732,ios,US,4.686390877,2964
38:33.7,0965A704F8E5BA00C2CEA8C1F30EFA84,ios,AU,10.22727299,2951
15:40.5,927B4B9ECCB499EB7B9491781F7B1964,ios,US,11.03357029,7531
55:33.5,870108766F05A69CE2D9FE27486B6074,ios,US,5.410487652,3675
12:26.3,63169BC6DDF4FC70313ECAA2347E50D0,ios,AU,8.282208443,2997
15:53.6,C510AD397557F1D4C59E55E6CA637A51,android,US,5.329491138,3474
30:58.3,08110A8D743331EA3D9120070F868B79,ios,US,10.88591766,3825
27:22.7,B67C8E82E275008E3625CC04B1B068CA,ios,US,12.93333435,5663
43:37.0,40E5CA5E73230CED84C31978309C152E,ios,US,10.88591766,3873
16:45.6,FCF221BD22F4225558D8CCA986151A5D,ios,US,6.06359005,3662
01:32.6,932B650E694DA10A56530CD7B043DE77,android,US,6.090847015,2728
44:18.8,E0D778285FD1FE9F43A11A10915EDB6C,ios,US,6.055348396,3851
19:31.9,69D202E9150F609C9E674F4764CB8AC3,ios,US,6.06359005,3671
16:21.2,678174B99B0C5CF1FEC526ECDFF1D716,ios,AU,10.22727299,2939
00:50.3,BA40573CE70D6182C4E7838794768AAE,ios,US,6.682057381,5676
37:48.8,942D638E445F53658E0410EBEF6DCAD1,ios,US,6.06359005,3671
17:40.3,079643A38969DE03F1A183D7814B76D4,ios,US,7.852760792,2923
39:54.8,07EC209313216BAE7960998674D80EBB,ios,GB,6.054062366,2836
37:34.1,E2DE9B168F59BC8C0A348280F94093FD,android,US,6.266203403,3474
27:14.3,A51429391221F53B56AAA6951560F179,android,US,5.700911522,10601
12:47.3,40A1F53E0A6D1039FFAD2D40D3AE9EB3,ios,US,6.06359005,3647
34:15.5,E28EB73E6512D825802199FC7BA190F3,ios,GB,4.694409847,2959
40:38.3,B60BE4ACDC248517B47F9A647CFA3EB0,ios,GB,5.493534088,2973
37:41.8,7FBE3149B95052D5CAE967835BABD2C7,ios,US,10.22727299,2951
10:24.4,7CC8A653A9F8033AEDD898B47411C442,ios,US,10.22727299,2939
54:18.1,BE4CAE7C854AD9A99069E116B53C1D1D,android,AU,5.326658726,3790
18:22.9,0FBEA564D66D77546027E561CEFD65D2,android,US,5.087131023,3783
38:46.0,D00BB755437E7F8C9035C09A009D5A1D,android,US,4.589389801,1883
57:37.1,88703A24CB76E69A1D03544A816C73B4,android,AU,5.09834528,3563
42:56.6,41B96F55FC6205C6BACC1E0EC0B8946B,ios,US,6.06359005,3647
33:50.3,F74CCE589F0F7F25DBB0B6F56D50CA77,android,US,6.289320946,1848
50:01.0,58BE9B81F12DBCC2227AA5849749108A,android,US,6.090847015,2786
14:34.8,060D6B5BC25E7F80D27235D5BEF1B968,ios,GB,5.493534088,2970
13:15.5,D9F684EAE023EBEB4BBE70794D7DEB1B,android,GB,5.039999962,3751
17:15.2,8EFB5ACBFECCEE141AEDD8BB97FCC446,android,US,6.289320946,2851
02:27.1,76C7E70F7CD884C5A313036E281AF6B5,android,US,5.749889374,2830
04:37.8,30C5A0F1C468C5F965EE9E02221E7F2B,android,US,5.103954315,2819
49:44.3,4684744F128A63F00CF4DDB7F2080903,ios,US,4.694409847,2007
53:58.4,3394C5E1BA20F0253C1915A3BB612755,android,US,5.210805893,5745
23:23.5,BB47BA95BE887E0D25DBAE772E9031F7,ios,US,6.682057381,5626
54:17.0,899AEEFF795222D0B304BF0F2C34AC9F,ios,GB,10.22727299,2951
02:21.9,DDCD46489D01302D5D66F059E9BDAAFC,ios,CA,6.06359005,3671
03:30.2,40B1C054CB690DC4A7A44742D8469119,ios,US,5.410487652,3684
03:51.9,4BDD1A86C0C69B66A6E3A53B894B6BC2,android,US,6.126482487,3674
05:39.0,B4159B29331968DD9DB58FF2FF163012,ios,US,6.055348396,2838
25:42.8,DAF46CE683AF06594A73AF1E55D6647F,ios,US,10.22727299,2960
